fs_div,sj_div,account_id,label,amount,verdict,canonical,norm_amount,detail
CFS,CF,-표준계정코드 미사용-,국고보조금의수령,248000000,기타강등,기타 중요 계정,248000000.0,-
CFS,CF,-표준계정코드 미사용-,재무활동으로인한현금유출액,31704038706,정확매핑,재무활동으로 인한 현금유출액,31704038706.0,-
CFS,CF,-표준계정코드 미사용-,단기차입금의상환,29829795759,정확매핑,단기차입금상환,29829795759.0,-
CFS,CF,-표준계정코드 미사용-,유동성장기차입금의상환,,기타강등,기타 중요 계정,,-
CFS,CF,-표준계정코드 미사용-,장기차입금의상환,640880000,기타강등,기타 중요 계정,640880000.0,-
CFS,CF,-표준계정코드 미사용-,유동성전환사채의상환,,기타강등,기타 중요 계정,,-
CFS,CF,-표준계정코드 미사용-,장기미지급금의감소,115320000,기타강등,기타 중요 계정,115320000.0,-
CFS,CF,-표준계정코드 미사용-,이자의지급,795542947,정확매핑,이자지급,795542947.0,-
CFS,CF,-표준계정코드 미사용-,배당금의지급,322500000,정확매핑,배당금지급,322500000.0,-
CFS,CF,ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,93589503,정확매핑,현금환율변동효과,93589503.0,-
CFS,CF,-표준계정코드 미사용-,연결범위의변동,,기타강등,기타 중요 계정,,-
CFS,CF,-표준계정코드 미사용-,종속회사의취득,,기타강등,기타 중요 계정,,-
CFS,CF,ifrs_IncreaseDecreaseInCashAndCashEquivalents,현금의증가(감소),3229208470,정확매핑,현금및현금성자산순증감,3229208470.0,-
CFS,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의현금,2080005551,정확매핑,기초현금및현금성자산,2080005551.0,-
CFS,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말의현금,5309214021,정확매핑,기말현금및현금성자산,5309214021.0,-
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,31759403950,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,809017511,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,-63138439,SCE보존,(SCE 2D),,자본 [member]|연결기타포괄손익누계액
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,24563524878,SCE보존,(SCE 2D),,자본 [member]|연결이익잉여금
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,,SCE보존,(SCE 2D),,자본 [member]|연결자본잉여금
CFS,SCE,dart_EquityAtBeginningOfPeriod,기초자본,6450000000,SCE보존,(SCE 2D),,자본 [member]|자본금
CFS,SCE,ifrs_DividendsPaid,배당금지급,322500000,SCE보존,(SCE 2D),,자본 [member]|연결이익잉여금
CFS,SCE,ifrs_DividendsPaid,배당금지급,322500000,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,-표준계정코드 미사용-,처분후이익잉여금,31436903950,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,-표준계정코드 미사용-,처분후이익잉여금,24241024878,SCE보존,(SCE 2D),,자본 [member]|연결이익잉여금
CFS,SCE,-표준계정코드 미사용-,전환권대가,,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,-표준계정코드 미사용-,전환권대가,,SCE보존,(SCE 2D),,자본 [member]|연결자본잉여금
CFS,SCE,-표준계정코드 미사용-,매도가능증권평가손익,,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,-표준계정코드 미사용-,매도가능증권평가손익,,SCE보존,(SCE 2D),,자본 [member]|연결기타포괄손익누계액
CFS,SCE,-표준계정코드 미사용-,전환사채의발행,166137219,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,-표준계정코드 미사용-,전환사채의발행,166137219,SCE보존,(SCE 2D),,자본 [member]|연결자본잉여금
CFS,SCE,-표준계정코드 미사용-,지분법자본변동,1366000,SCE보존,(SCE 2D),,자본 [member]|연결기타포괄손익누계액
CFS,SCE,-표준계정코드 미사용-,지분법자본변동,1366000,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,-표준계정코드 미사용-,해외사업환산손익,,SCE보존,(SCE 2D),,자본 [member]|연결이익잉여금
CFS,SCE,-표준계정코드 미사용-,해외사업환산손익,299476318,SCE보존,(SCE 2D),,자본 [member]|연결기타포괄손익누계액
CFS,SCE,-표준계정코드 미사용-,해외사업환산손익,333749910,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,-표준계정코드 미사용-,해외사업환산손익,34273592,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,-표준계정코드 미사용-,연결범위변동효과,,SCE보존,(SCE 2D),,자본 [member]|연결이익잉여금
CFS,SCE,-표준계정코드 미사용-,연결범위변동효과,,SCE보존,(SCE 2D),,자본 [member]|연결기타포괄손익누계액
CFS,SCE,-표준계정코드 미사용-,연결범위변동효과,,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,-표준계정코드 미사용-,연결범위변동효과,,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,-표준계정코드 미사용-,연결범위변동효과,,SCE보존,(SCE 2D),,자본 [member]|연결자본잉여금
CFS,SCE,-표준계정코드 미사용-,당기순이익,1321144673,SCE보존,(SCE 2D),,자본 [member]|연결이익잉여금
CFS,SCE,-표준계정코드 미사용-,당기순이익,71460011,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,-표준계정코드 미사용-,당기순이익,1392604684,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,dart_GainsLossesOnActuarialValuation,보험수리적손익,345851087,SCE보존,(SCE 2D),,자본 [member]|연결이익잉여금
CFS,SCE,dart_GainsLossesOnActuarialValuation,보험수리적손익,345851087,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,ifrs_Equity,기말자본,6450000000,SCE보존,(SCE 2D),,자본 [member]|자본금
CFS,SCE,ifrs_Equity,기말자본,25908020638,SCE보존,(SCE 2D),,자본 [member]|연결이익잉여금
CFS,SCE,ifrs_Equity,기말자본,237703879,SCE보존,(SCE 2D),,자본 [member]|연결기타포괄손익누계액
CFS,SCE,ifrs_Equity,기말자본,914751114,SCE보존,(SCE 2D),,자본 [member]|비지배지분 [member]
CFS,SCE,ifrs_Equity,기말자본,33676612850,SCE보존,(SCE 2D),,연결재무제표  [member]
CFS,SCE,ifrs_Equity,기말자본,166137219,SCE보존,(SCE 2D),,자본 [member]|연결자본잉여금
OFS,BS,ifrs_CurrentAssets,유동자산,48604677292,정확매핑,유동자산,48604677292.0,-
OFS,BS,-표준계정코드 미사용-,당좌자산,28245030123,기타강등,기타 중요 계정,28245030123.0,-
OFS,BS,-표준계정코드 미사용-,현금및현금성자산,3296158445,정확매핑,현금및현금성자산,3296158445.0,-
OFS,BS,-표준계정코드 미사용-,단기금융상품,2169018082,정확매핑,단기금융상품,2169018082.0,-
OFS,BS,-표준계정코드 미사용-,단기매매증권,,기타강등,기타 중요 계정,,-
OFS,BS,-표준계정코드 미사용-,파생상품자산,356571300,정확매핑,유동파생상품자산,356571300.0,-
OFS,BS,-표준계정코드 미사용-,매출채권,19717033258,정확매핑,매출채권,19717033258.0,-
OFS,BS,-표준계정코드 미사용-,대손충당금,248134569,정확매핑,대손충당금,248134569.0,-
OFS,BS,-표준계정코드 미사용-,미수금,1247494161,정확매핑,미수금,1247494161.0,-
OFS,BS,-표준계정코드 미사용-,국고보조금,157663639,기타강등,기타 중요 계정,157663639.0,-
OFS,BS,-표준계정코드 미사용-,미수수익,289964702,정확매핑,미수수익,289964702.0,-
OFS,BS,-표준계정코드 미사용-,선급금,23589253,정확매핑,선급금,23589253.0,-
OFS,BS,-표준계정코드 미사용-,선급비용,126143931,정확매핑,선급비용,126143931.0,-
OFS,BS,-표준계정코드 미사용-,단기대여금,1424855199,정확매핑,단기대여금,1424855199.0,-
OFS,BS,ifrs_Inventories,재고자산,20359647169,정확매핑,재고자산,20359647169.0,-
OFS,BS,dart_MerchandiseGross,상품,1854888629,정확매핑,상품,1854888629.0,-
OFS,BS,dart_AccumulatedImpairmentLossMerchandiseGross,평가충당금,147224981,정확매핑,평가충당금(BS2),147224981.0,-
OFS,BS,dart_FinishedGoodsGross,제품,2532310957,정확매핑,제품,2532310957.0,-
OFS,BS,dart_AccumulatedImpairmentLossFinishedGoodsGross,평가충당금,29133675,정확매핑,평가충당금,29133675.0,-
OFS,BS,dart_WorkInProgressGross,재공품,7464314259,정확매핑,재공품,7464314259.0,-
OFS,BS,dart_RawMaterialsGross,원재료,8535092745,정확매핑,원재료,8535092745.0,-
OFS,BS,dart_GoodsInTransitGross,미착품,149399235,정확매핑,미착품,149399235.0,-
OFS,BS,ifrs_NoncurrentAssets,비유동자산,34123749645,정확매핑,비유동자산,34123749645.0,-
OFS,BS,-표준계정코드 미사용-,투자자산,12161630146,기타강등,기타 중요 계정,12161630146.0,-
OFS,BS,-표준계정코드 미사용-,장기금융상품,1523000000,정확매핑,장기금융상품,1523000000.0,-
OFS,BS,-표준계정코드 미사용-,장기대여금,40000000,정확매핑,장기대여금,40000000.0,-
OFS,BS,-표준계정코드 미사용-,매도가능증권,19420000,기타강등,기타 중요 계정,19420000.0,-
OFS,BS,-표준계정코드 미사용-,종속및관계기업투자주식,10579210146,기타강등,기타 중요 계정,10579210146.0,-
OFS,BS,ifrs_PropertyPlantAndEquipment,유형자산,20099981706,정확매핑,유형자산,20099981706.0,-
OFS,BS,dart_LandGross,토지,6580656750,정확매핑,토지,6580656750.0,-
OFS,BS,dart_BuildingsGross,건물,11030989941,정확매핑,건물,11030989941.0,-
OFS,BS,dart_AccumulatedDepreciationBuildingsGross,감가상각누계액,1906845250,정확매핑,감가상각누계액(BS),1906845250.0,-
OFS,BS,dart_StructureGross,구축물,215159500,정확매핑,구축물,215159500.0,-
OFS,BS,dart_AccumulatedDepreciationStructureGross,감가상각누계액,94019169,정확매핑,감가상각누계액(BS3),94019169.0,-
OFS,BS,dart_MachineryGross,기계장치,4837451896,정확매핑,기계장치,4837451896.0,-
OFS,BS,dart_AccumulatedDepreciationMachineryGross,감가상각누계액,3411280470,정확매핑,감가상각누계액(BS2),3411280470.0,-
OFS,BS,dart_VehiclesGross,차량운반구,1065473987,정확매핑,차량운반구,1065473987.0,-
OFS,BS,dart_AccumulatedDepreciationVehiclesGross,감가상각누계액,559860016,기타강등,기타 중요 계정,559860016.0,-
OFS,BS,-표준계정코드 미사용-,공구와기구,5761388615,정확매핑,공구와기구,5761388615.0,-
OFS,BS,-표준계정코드 미사용-,감가상각누계액,4613652520,정확매핑,감가상각누계액,4613652520.0,-
OFS,BS,dart_OfficeEquipmentGross,비품,2731962658,정확매핑,사무용비품,2731962658.0,-
OFS,BS,dart_AccumulatedDepreciationOfficeEquipmentGross,감가상각누계액,1839022898,정확매핑,감가상각누계액(BS7),1839022898.0,-
OFS,BS,dart_ConstructionInProgressGross,건설중인자산,301578682,정확매핑,건설중인자산,301578682.0,-
OFS,BS,ifrs_InvestmentProperty,투자부동산,216978391,정확매핑,투자부동산,216978391.0,-
OFS,BS,-표준계정코드 미사용-,토지,,기타강등,기타 중요 계정,,-
OFS,BS,-표준계정코드 미사용-,건물,219828000,기타강등,기타 중요 계정,219828000.0,-
OFS,BS,-표준계정코드 미사용-,감가상각누계액,2849609,기타강등,기타 중요 계정,2849609.0,-
OFS,BS,-표준계정코드 미사용-,무형자산,330601153,정확매핑,무형자산,330601153.0,-
OFS,BS,-표준계정코드 미사용-,산업재산권,10000,기타강등,기타 중요 계정,10000.0,-
OFS,BS,-표준계정코드 미사용-,개발비,35545370,기타강등,기타 중요 계정,35545370.0,-
OFS,BS,-표준계정코드 미사용-,회원권,106273050,정확매핑,회원권,106273050.0,-
OFS,BS,-표준계정코드 미사용-,기타의무형자산,188772733,기타강등,기타 중요 계정,188772733.0,-
OFS,BS,-표준계정코드 미사용-,기타비유동자산,1314558249,정확매핑,기타비유동자산,1314558249.0,-
OFS,BS,-표준계정코드 미사용-,보증금,318681000,정확매핑,보증금,318681000.0,-
OFS,BS,-표준계정코드 미사용-,이연법인세자산,995877249,정확매핑,이연법인세자산,995877249.0,-
OFS,BS,ifrs_Assets,자산총계,82728426937,정확매핑,자산총계,82728426937.0,-
OFS,BS,ifrs_CurrentLiabilities,유동부채,39762860487,정확매핑,유동부채,39762860487.0,-
OFS,BS,-표준계정코드 미사용-,매입채무,19262327227,정확매핑,매입채무,19262327227.0,-
OFS,BS,dart_ShortTermBorrowings,단기차입금,16905669032,정확매핑,단기차입금,16905669032.0,-
OFS,BS,-표준계정코드 미사용-,미지급금,1019209685,정확매핑,미지급금,1019209685.0,-
OFS,BS,-표준계정코드 미사용-,선수금,129169284,정확매핑,선수금,129169284.0,-
OFS,BS,-표준계정코드 미사용-,예수금,113549940,정확매핑,예수금,113549940.0,-
OFS,BS,-표준계정코드 미사용-,미지급비용,274630112,정확매핑,미지급비용,274630112.0,-
OFS,BS,dart_PaymentsOfIncomeTaxesPayable,미지급법인세,35125769,정확매핑,미지급법인세,35125769.0,-
OFS,BS,-표준계정코드 미사용-,부가세예수금,464175123,기타강등,기타 중요 계정,464175123.0,-
OFS,BS,-표준계정코드 미사용-,유동성전환사채,1000000000,정확매핑,유동성전환사채,1000000000.0,-
OFS,BS,-표준계정코드 미사용-,전환권조정,-54692673,기타강등,기타 중요 계정,-54692673.0,-
OFS,BS,-표준계정코드 미사용-,상환할증금,170010683,기타강등,기타 중요 계정,170010683.0,-
OFS,BS,-표준계정코드 미사용-,지급보증충당부채,52436305,기타강등,기타 중요 계정,52436305.0,-
OFS,BS,ifrs_CurrentPortionOfLongtermBorrowings,유동성장기부채,391250000,정확매핑,유동성장기차입금,391250000.0,-
OFS,BS,ifrs_NoncurrentLiabilities,비유동부채,10297297333,정확매핑,비유동부채,10297297333.0,-
OFS,BS,dart_LongTermBorrowingsGross,장기차입금,4008750000,정확매핑,장기차입금,4008750000.0,-
OFS,BS,-표준계정코드 미사용-,전환사채,1200000000,정확매핑,전환사채,1200000000.0,-
OFS,BS,-표준계정코드 미사용-,전환권조정,262858326,기타강등,기타 중요 계정,262858326.0,-
OFS,BS,-표준계정코드 미사용-,상환할증금,158248405,기타강등,기타 중요 계정,158248405.0,-
OFS,BS,-표준계정코드 미사용-,확정급여부채,7850682781,정확매핑,확정급여부채,7850682781.0,-
OFS,BS,-표준계정코드 미사용-,퇴직급여운용자산,2954217727,기타강등,기타 중요 계정,2954217727.0,-
OFS,BS,-표준계정코드 미사용-,국민연금전환금,27307800,기타강등,기타 중요 계정,27307800.0,-
OFS,BS,-표준계정코드 미사용-,예수보증금,28000000,정확매핑,예수보증금,28000000.0,-
OFS,BS,-표준계정코드 미사용-,지급보증충당부채,,기타강등,기타 중요 계정,,-
OFS,BS,-표준계정코드 미사용-,장기미지급금,296000000,정확매핑,장기미지급금,296000000.0,-
OFS,BS,ifrs_Liabilities,부채총계,50060157820,정확매핑,부채총계,50060157820.0,-
OFS,BS,dart_ContributedEquity,납입자본,6450000000,정확매핑,납입자본,6450000000.0,-
OFS,BS,-표준계정코드 미사용-,보통주자본금,6450000000,정확매핑,보통주자본금,6450000000.0,-
OFS,BS,-표준계정코드 미사용-,자본잉여금,806774371,정확매핑,자본잉여금,806774371.0,-
OFS,BS,-표준계정코드 미사용-,주식발행초과금,460653167,정확매핑,주식발행초과금,460653167.0,-
OFS,BS,-표준계정코드 미사용-,기타의자본잉여금,346121204,기타강등,기타 중요 계정,346121204.0,-
OFS,BS,-표준계정코드 미사용-,기타포괄손익누계액,20815464,정확매핑,기타포괄손익누계액,20815464.0,-
OFS,BS,-표준계정코드 미사용-,매도가능증권평가이익,,기타강등,기타 중요 계정,,-
OFS,BS,-표준계정코드 미사용-,매도가능증권평가손실,,기타강등,기타 중요 계정,,-
OFS,BS,-표준계정코드 미사용-,지분법자본변동,20815464,기타강등,기타 중요 계정,20815464.0,-
OFS,BS,ifrs_RetainedEarnings,이익잉여금(결손금),25390679282,정확매핑,이익잉여금,25390679282.0,-
OFS,BS,dart_LegalReserve,이익준비금,490268215,정확매핑,이익준비금,490268215.0,-
OFS,BS,dart_VoluntaryReserves,임의적립금,6607695654,정확매핑,임의적립금,6607695654.0,-
OFS,BS,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,미처분이익잉여금(미처리결손금),18292715413,정확매핑,미처분이익잉여금(미처리결손금),18292715413.0,-
OFS,BS,ifrs_Equity,자본총계,32668269117,정확매핑,자본총계,32668269117.0,-
OFS,BS,ifrs_EquityAndLiabilities,자본과부채총계,82728426937,정확매핑,자본과부채총계,82728426937.0,-
OFS,CIS,ifrs_Revenue,매출액,74243663245,정확매핑,매출,74243663245.0,-
OFS,CIS,ifrs_RevenueFromSaleOfGoods,제품매출,52907982899,정확매핑,제품매출,52907982899.0,-
OFS,CIS,-표준계정코드 미사용-,상품매출,21335680346,기타강등,기타 중요 계정,21335680346.0,-
OFS,CIS,ifrs_CostOfSales,매출원가,59989371039,정확매핑,매출원가,59989371039.0,-
OFS,CIS,dart_CostOfSalesFromSaleOfGoods,제품매출원가,41442530529,정확매핑,재화의 판매로 인한 수익(매출액)에 대한 매출원가,41442530529.0,-
OFS,CIS,-표준계정코드 미사용-,기초제품재고액,1385264969,기타강등,기타 중요 계정,1385264969.0,-
OFS,CIS,-표준계정코드 미사용-,당기제품제조원가,42560442842,기타강등,기타 중요 계정,42560442842.0,-
OFS,CIS,-표준계정코드 미사용-,기말제품재고액,2503177282,기타강등,기타 중요 계정,2503177282.0,-
OFS,CIS,-표준계정코드 미사용-,상품매출원가,18546840510,정확매핑,상품매출원가(CIS),18546840510.0,-
OFS,CIS,-표준계정코드 미사용-,기초상품재고액,1790406510,기타강등,기타 중요 계정,1790406510.0,-
OFS,CIS,-표준계정코드 미사용-,당기상품매입액,18464097648,기타강등,기타 중요 계정,18464097648.0,-
OFS,CIS,-표준계정코드 미사용-,기말제품재고액,1707663648,기타강등,기타 중요 계정,1707663648.0,-
OFS,CIS,ifrs_GrossProfit,매출총이익,14254292206,정확매핑,매출총이익,14254292206.0,-
OFS,CIS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,12878024112,정확매핑,판매비와관리비,12878024112.0,-
OFS,CIS,dart_SalariesWages,급여,6602695009,정확매핑,급여,6602695009.0,-
OFS,CIS,dart_ProvisionForSeveranceIndemnities,퇴직급여,528175694,정확매핑,퇴직급여(CIS),528175694.0,-
OFS,CIS,dart_EmployeeBenefits,복리후생비,512823185,정확매핑,복리후생비,512823185.0,-
OFS,CIS,dart_TravelExpenses,여비교통비,460208668,정확매핑,여비교통비,460208668.0,-
OFS,CIS,dart_EntertainmentExpenses,접대비,283576044,정확매핑,접대비,283576044.0,-
OFS,CIS,dart_CommunicationExpenses,통신비,149353174,정확매핑,통신비,149353174.0,-
OFS,CIS,dart_UtilityExpenses,수도광열비,48650104,정확매핑,수도광열비,48650104.0,-
OFS,CIS,dart_TaxesDues,세금과공과,323706830,정확매핑,세금과공과,323706830.0,-
OFS,CIS,dart_DepreciationExpense,감가상각비,318753047,정확매핑,감가상각비(CIS),318753047.0,-
OFS,CIS,dart_RepairExpenses,수선비,25338779,정확매핑,수선비,25338779.0,-
OFS,CIS,dart_RentalExpenses,임차료,511901700,정확매핑,임차료,511901700.0,-
OFS,CIS,dart_InsurancePremiums,보험료,30144302,정확매핑,보험료,30144302.0,-
OFS,CIS,dart_VehicleMaintenanceExpenses,차량유지비,842400271,정확매핑,차량유지비,842400271.0,-
OFS,CIS,dart_OrdinaryDevelopmentExpense,경상연구개발비,1076218057,정확매핑,경상개발비,1076218057.0,-
OFS,CIS,dart_FreightExpenses,운반비,118827957,정확매핑,운반비,118827957.0,-
OFS,CIS,dart_TrainingExpenses,교육훈련비,32689229,정확매핑,교육훈련비,32689229.0,-
OFS,CIS,dart_PublicationExpenses,도서인쇄비,25046447,정확매핑,도서인쇄비,25046447.0,-
OFS,CIS,dart_SupplyExpenses,소모품비,63206683,정확매핑,소모품비,63206683.0,-
OFS,CIS,dart_Commissions,지급수수료,325528961,정확매핑,지급수수료,325528961.0,-
OFS,CIS,dart_AdvertisingExpenses,광고선전비,287663731,정확매핑,광고선전비,287663731.0,-
OFS,CIS,-표준계정코드 미사용-,견본비,88989193,정확매핑,견본비,88989193.0,-
OFS,CIS,dart_AmortisationExpense,무형자산상각비,58983522,정확매핑,무형자산상각비(CIS),58983522.0,-
OFS,CIS,dart_BadDebtExpenses,대손상각비,52709901,정확매핑,대손상각비(대손충당금환입),52709901.0,-
OFS,CIS,-표준계정코드 미사용-,사무비,14831351,기타강등,기타 중요 계정,14831351.0,-
OFS,CIS,-표준계정코드 미사용-,협회비,23000000,기타강등,기타 중요 계정,23000000.0,-
OFS,CIS,-표준계정코드 미사용-,산재보험료,61186711,기타강등,기타 중요 계정,61186711.0,-
OFS,CIS,-표준계정코드 미사용-,잡비,11415562,기타강등,기타 중요 계정,11415562.0,-
OFS,CIS,dart_OperatingIncomeLoss,영업이익(손실),1376268094,정확매핑,영업이익,1376268094.0,-
OFS,CIS,-표준계정코드 미사용-,영업외수익,980923615,정확매핑,영업외수익,980923615.0,-
OFS,CIS,-표준계정코드 미사용-,이자수익,145482387,기타강등,기타 중요 계정,145482387.0,-
OFS,CIS,-표준계정코드 미사용-,배당금수익,25000000,기타강등,기타 중요 계정,25000000.0,-
OFS,CIS,-표준계정코드 미사용-,수입임대료,24000000,정확매핑,수입임대료,24000000.0,-
OFS,CIS,-표준계정코드 미사용-,단기매매증권평가이익,,기타강등,기타 중요 계정,,-
OFS,CIS,-표준계정코드 미사용-,매도가능증권처분이익,,기타강등,기타 중요 계정,,-
OFS,CIS,-표준계정코드 미사용-,파생상품거래이익,63241363,기타강등,기타 중요 계정,63241363.0,-
OFS,CIS,-표준계정코드 미사용-,외환차익,82329039,정확매핑,외환차익,82329039.0,-
OFS,CIS,-표준계정코드 미사용-,파생상품평가이익,,기타강등,기타 중요 계정,,-
OFS,CIS,-표준계정코드 미사용-,외화환산이익,262192729,기타강등,기타 중요 계정,262192729.0,-
OFS,CIS,-표준계정코드 미사용-,유형자산처분이익,184625420,기타강등,기타 중요 계정,184625420.0,-
OFS,CIS,-표준계정코드 미사용-,투자부동산처분이익,,기타강등,기타 중요 계정,,-
OFS,CIS,-표준계정코드 미사용-,잡이익,194052677,기타강등,기타 중요 계정,194052677.0,-
OFS,CIS,-표준계정코드 미사용-,영업외비용,1464193509,정확매핑,영업외비용,1464193509.0,-
OFS,CIS,-표준계정코드 미사용-,이자비용,983329359,기타강등,기타 중요 계정,983329359.0,-
OFS,CIS,-표준계정코드 미사용-,매도가능증권처분손실,,기타강등,기타 중요 계정,,-
OFS,CIS,-표준계정코드 미사용-,파생상품평가손실,143428700,기타강등,기타 중요 계정,143428700.0,-
OFS,CIS,-표준계정코드 미사용-,유형자산처분손실,27463887,기타강등,기타 중요 계정,27463887.0,-
OFS,CIS,-표준계정코드 미사용-,외환차손,133488972,정확매핑,외환차손,133488972.0,-
OFS,CIS,-표준계정코드 미사용-,외화환산손실,44897731,기타강등,기타 중요 계정,44897731.0,-
OFS,CIS,-표준계정코드 미사용-,기타의대손상각비,67248795,기타강등,기타 중요 계정,67248795.0,-
OFS,CIS,-표준계정코드 미사용-,기부금,27510000,정확매핑,기부금,27510000.0,-
OFS,CIS,-표준계정코드 미사용-,잡손실,36826065,기타강등,기타 중요 계정,36826065.0,-
OFS,CIS,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),892998200,정확매핑,법인세비용차감전순이익,892998200.0,-
OFS,CIS,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,156664814,정확매핑,법인세비용,156664814.0,-
OFS,CIS,ifrs_ProfitLoss,당기순이익(손실),736333386,정확매핑,당기순이익,736333386.0,-
OFS,CIS,ifrs_OtherComprehensiveIncome,기타포괄손익,345851087,정확매핑,기타포괄손익,345851087.0,-
OFS,CIS,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,후속적으로당기손익으로재분류되지않는항목,345851087,정확매핑,당기손익으로 재분류되지 않는 항목(세전기타포괄손익),345851087.0,-
OFS,CIS,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,보험수리적손익,443398830,정확매핑,보험수리적손익(CIS),443398830.0,-
OFS,CIS,-표준계정코드 미사용-,법인세효과,-97547743,정확매핑,법인세효과,-97547743.0,-
OFS,CIS,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,후속적으로당기손익으로재분류되는항목,,정확매핑,당기손익으로 재분류될 수 있는 항목(세전기타포괄손익),,-
OFS,CIS,-표준계정코드 미사용-,매도가능증권평가이익,,기타강등,기타 중요 계정,,-
OFS,CIS,-표준계정코드 미사용-,매도가능증권평가손실,,기타강등,기타 중요 계정,,-
OFS,CIS,-표준계정코드 미사용-,법인세효과,,기타강등,기타 중요 계정,,-
OFS,CIS,ifrs_ComprehensiveIncome,총포괄손익,1082184473,정확매핑,총포괄손익,1082184473.0,-
OFS,CIS,ifrs_BasicEarningsLossPerShare,기본주당이익(손실),57,정확매핑,기본주당이익,57.0,-
OFS,CF,ifrs_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,178407297,정확매핑,영업활동현금흐름,178407297.0,-
OFS,CF,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),736333386,정확매핑,당기순이익(손실),736333386.0,-
OFS,CF,-표준계정코드 미사용-,현금유출이없는비용등의가산,4163323760,기타강등,기타 중요 계정,4163323760.0,-
OFS,CF,-표준계정코드 미사용-,퇴직급여,1217246582,정확매핑,퇴직급여,1217246582.0,-
OFS,CF,-표준계정코드 미사용-,대손상각비,52709901,정확매핑,대손상각비,52709901.0,-
OFS,CF,-표준계정코드 미사용-,감가상각비,1366660916,정확매핑,감가상각비,1366660916.0,-
OFS,CF,-표준계정코드 미사용-,무형자산상각비,103673075,정확매핑,무형자산상각비,103673075.0,-
OFS,CF,-표준계정코드 미사용-,매도가능증권처분손실,,기타강등,기타 중요 계정,,-
OFS,CF,-표준계정코드 미사용-,유형자산처분손실,27463887,정확매핑,유형자산처분손실조정,27463887.0,-
OFS,CF,-표준계정코드 미사용-,파생상품평가손실,143428700,정확매핑,파생상품평가손실,143428700.0,-
OFS,CF,-표준계정코드 미사용-,기타의대손상각비,67248795,기타강등,기타 중요 계정,67248795.0,-
OFS,CF,-표준계정코드 미사용-,외화환산손실,44897731,정확매핑,외화환산손실조정,44897731.0,-
OFS,CF,-표준계정코드 미사용-,이자비용,983329359,정확매핑,이자비용조정,983329359.0,-
OFS,CF,-표준계정코드 미사용-,법인세비용,156664814,정확매핑,법인세비용조정,156664814.0,-
OFS,CF,-표준계정코드 미사용-,현금의유입이없는수익등의차감,1002532835,기타강등,기타 중요 계정,1002532835.0,-
OFS,CF,-표준계정코드 미사용-,외화환산이익,262192729,정확매핑,외화환산이익조정,262192729.0,-
OFS,CF,-표준계정코드 미사용-,투자부동산처분이익,,정확매핑,투자부동산처분이익,,-
OFS,CF,-표준계정코드 미사용-,단기매매증권평가이익,,기타강등,기타 중요 계정,,-
OFS,CF,-표준계정코드 미사용-,매도가능증권처분이익,,기타강등,기타 중요 계정,,-
OFS,CF,-표준계정코드 미사용-,이자수익,145482387,정확매핑,이자수익조정,145482387.0,-
OFS,CF,-표준계정코드 미사용-,배당금수익,25000000,정확매핑,배당금수익,25000000.0,-
OFS,CF,-표준계정코드 미사용-,유형자산처분이익,184625420,정확매핑,유형자산처분이익조정,184625420.0,-
